FARM_NM,FARM_LOCPLC,OCCRRNC_DE,LVSTCKSPC_CODE
정재윤,경기도 용인시 처인구 백암면 박곡리,20110306,415003
,경기도 용인시 처인구 백암면 박곡리,20161214,415003
,경기도 용인시 처인구 백암면 석천리,20161218,415003
다원팜,경기도 용인시 처인구 백암면 옥산리,20161218,415003
청려원,경기도 용인시 처인구 백암면 석천리,20161218,415003
,경기도 용인시 처인구 백암면 옥산리,20210119,415003
,경기도 용인시 처인구 원삼면 문촌리,20201223,416210
구일농장,경기도 용인시 처인구 백암면 옥산리,20221116,415005
