FARM_NM,FARM_LOCPLC,OCCRRNC_DE,LVSTCKSPC_CODE
이종윤,충청남도 서산시 인지면 성리,20170106,415002
성호농장,충청남도 서산시 고북면 사기리,20241126,416250
성호농장,충청남도 서산시 고북면 사기리,20250615,416230
형제농장,충청남도 서산시 부석면 갈마리,20230222,416498
