ICTSD_OCCRRNC_NO,LKNTS_NM,FARM_NM,FARM_LOCPLC_LEGALDONG_CODE,FARM_LOCPLC,OCCRRNC_DE,LVSTCKSPC_CODE,LVSTCKSPC_NM,OCCRRNC_LVSTCKCNT,DGNSS_ENGN_CODE,DGNSS_ENGN_NM,CESSATION_DE
104563,고병원성 조류인플루엔자,김재옥,4113310100,경기도 성남시 중원구 성남동,20141227,415002,닭-토종닭,1.0,1543084,조류질병과,
104564,고병원성 조류인플루엔자,김오연,4113310100,경기도 성남시 중원구 성남동,20141229,415002,닭-토종닭,1.0,1543084,조류질병과,
104565,고병원성 조류인플루엔자,김종선,4113110200,경기도 성남시 수정구 태평동,20141230,415002,닭-토종닭,1.0,1543084,조류질병과,
104566,고병원성 조류인플루엔자,안경선,4113310100,경기도 성남시 중원구 성남동,20141229,415002,닭-토종닭,1.0,1543084,조류질병과,
104567,고병원성 조류인플루엔자,윤정구,4113310100,경기도 성남시 중원구 성남동,20141229,415002,닭-토종닭,1.0,1543084,조류질병과,
