ICTSD_OCCRRNC_NO,LKNTS_NM,FARM_NM,FARM_LOCPLC_LEGALDONG_CODE,FARM_LOCPLC,OCCRRNC_DE,LVSTCKSPC_CODE,LVSTCKSPC_NM,OCCRRNC_LVSTCKCNT,DGNSS_ENGN_CODE,DGNSS_ENGN_NM,CESSATION_DE
35502,고병원성 조류인플루엔자,송광근,4148035025,경기도 파주시 광탄면 창만리,20110118,415003,닭-산란계,2000.0,1541682,질병진단센터,20110120.0
152140,고병원성조류인플루엔자,김진욱,4148025627,경기도 파주시 법원읍 갈곡리,20170606,415001,닭-일괄,,1543084,조류질병과,
231087,고병원성조류인플루엔자,신한농장,4148037021,경기도 파주시 적성면 어유지리,20210127,415003,닭-산란계,0.0,1543418,조류인플루엔자연구진단과,
428753,고병원성조류인플루엔자,원이농장,4148032023,경기도 파주시 탄현면 갈현리,20250913,415002,닭-토종닭,0.0,1543418,조류인플루엔자연구진단과,
