ICTSD_OCCRRNC_NO,LKNTS_NM,FARM_NM,FARM_LOCPLC_LEGALDONG_CODE,FARM_LOCPLC,OCCRRNC_DE,LVSTCKSPC_CODE,LVSTCKSPC_NM,OCCRRNC_LVSTCKCNT,DGNSS_ENGN_CODE,DGNSS_ENGN_NM,CESSATION_DE
140853,고병원성 조류인플루엔자,,4183039529,경기도 양평군 지평면 수곡리,20161207,416230,오리-육용오리,0.0,1543084,조류질병과,
