시군명,농장명,상세구분,소재지우편번호,소재지도로명주소,소재지지번주소,WGS84위도,WGS84경도,사육두수(마리),조사날짜,축종명,데이터기준일자,비고
광명시,원광농장,육계,,,경기도 광명시 광명동 537번지,126.8431030039,37.461403018,100,2018-10-31,,,
광명시,원광농장,육계,,,경기도 광명시 광명동 537번지,37.461403,126.843103,100,2025-08-31,,,
광명시,원광농장,육계,,,경기도 광명시 광명동 537번지,37.461403018,126.8431030039,100,2019-01-31,,,
