시군명,농장명,상세구분,소재지우편번호,소재지도로명주소,소재지지번주소,WGS84위도,WGS84경도,사육두수(마리),조사날짜,축종명,데이터기준일자,비고
남양주시,다산농장,산란계,12247.0,,경기도 남양주시 진건읍 배양리 915번지 1호,,,500.0,2025-04-30,닭,20240214.0,
남양주시,달수농장,육계,12038.0,,"경기도 남양주시 오남읍 팔현리 399번지 9호 , 401번지",127.2464167,37.6841625,,2018-08-31,,,
남양주시,답내농장,산란계,12188.0,경기도 남양주시 화도읍 경춘로답내2길 12-25,경기도 남양주시 화도읍 답내리 475번지 5호 475-6,37.6596094058,127.3406265394,9162.0,2025-04-30,닭,20240214.0,
남양주시,대성농장,육계,12030.0,,경기도 남양주시 수동면 입석리 218번지 1호,127.3399911,37.7020505,,2018-10-31,,,
남양주시,마리농장,산란계,12139.0,경기도 남양주시 진건읍 경춘북로669번길 21-19,경기도 남양주시 진건읍 진관리 689번지,127.159339,37.6514699,,2018-03-14,,,
남양주시,말바위농장,토종닭,12202.0,경기도 남양주시 와부읍 수레로 498,경기도 남양주시 와부읍 월문리 325-3,37.6081224657,127.2595695873,100.0,2025-08-31,닭,20250522.0,
남양주시,모두와농장,산란계,12241.0,경기도 남양주시 진건읍 고재로191번길 126,경기도 남양주시 진건읍 배양리 231번지 4호,127.1839716,37.6410826,,2018-08-31,,,
남양주시,민병작,토종닭,12204.0,,경기도 남양주시 와부읍 덕소리 356-1,37.5997658488,127.215115968,100.0,2026-02-26,닭,20250522.0,
남양주시,박학현,토종닭,12217.0,경기도 남양주시 평내동 경춘로1209번길 77-121,경기도 남양주시 평내동 산 2-19,37.6495457768,127.2177532576,170.0,2025-07-31,닭,20250522.0,
남양주시,반디 마을,산란계,12028.0,,경기도 남양주시 수동면 지둔리 550번지,127.2940426,37.7161918,,2018-03-14,,,
남양주시,밤골농원,육계,12026.0,경기도 남양주시 수동면 비룡로1270번길 42,경기도 남양주시 수동면 내방리 64번지 1호,37.7384915723,127.2935966976,30000.0,2021-04-30,닭,20200123.0,
남양주시,밤골농원,육계,12026.0,경기도 남양주시 수동면 비룡로1270번길 42,경기도 남양주시 수동면 내방리 64번지 1호,37.7382222338,127.2931529125,0.0,2025-04-30,닭,20240214.0,
남양주시,밤골농원,육계,12026.0,경기도 남양주시 수동면 비룡로1270번길 42,경기도 남양주시 수동면 내방리 64번지 1호,37.7382222338,127.2931529125,30000.0,2021-11-30,닭,20210624.0,
